Usage_Start_Date,Project_ID,SKU_ID,Location,Usage_Amount,Gross_Cost,Credits_Amount
09-08-2025,proj-036,sku-123,europe-west1,342.99,1945.38,0
26-01-2025,proj-042,sku-104,europe-west1,474.02,751.03,0
15-06-2025,proj-003,sku-101,us-central1,355.17,2440.67,0
29-12-2025,proj-070,sku-112,us-east4,648.86,1291.74,0
13-01-2025,proj-027,sku-104,europe-west1,479.63,544.68,0
13-07-2025,proj-020,sku-110,australia-southeast1,584.24,1937.99,-193.799
14-02-2026,proj-069,sku-120,australia-southeast1,736.85,1901.86,0
11-03-2026,proj-001,sku-100,us-east4,557.79,1034.74,0
20-11-2025,proj-058,sku-124,australia-southeast1,586.58,1646.53,0
22-01-2025,proj-052,sku-106,asia-south1,564.5,54.33,0
22-02-2026,proj-032,sku-107,us-central1,378.83,728.08,0
22-10-2025,,sku-107,us-east4,337.51,2203.68,-440.736
27-08-2025,proj-002,sku-101,europe-west1,899.66,580.29,0
12-04-2026,proj-051,sku-111,asia-south1,607.59,2263.97,0
19-05-2025,proj-060,sku-121,australia-southeast1,244.43,1449.7,-144.97
02-01-2026,proj-021,sku-100,europe-west1,498.3,2257.28,-225.728
08-04-2026,proj-066,sku-111,australia-southeast1,330.42,327.19,0
20-01-2025,proj-032,sku-125,australia-southeast1,933.7,1159.83,0
15-01-2026,proj-027,sku-125,australia-southeast1,7.63,741.15,0
08-07-2025,proj-014,sku-128,australia-southeast1,225.41,2217.31,0
22-01-2026,proj-044,sku-109,us-east4,365.42,853.9,0
29-09-2025,proj-010,sku-101,europe-west1,487.86,1471.16,0
04-03-2025,proj-042,sku-115,europe-west1,850.83,2069.11,0
12-06-2025,proj-007,sku-124,europe-west1,87.98,572.57,-114.514
23-06-2025,proj-066,sku-105,australia-southeast1,805.88,114.36,0
10-12-2025,proj-023,sku-109,us-east4,55.75,1235.35,0
16-03-2025,proj-001,sku-108,us-central1,842.33,1709.17,-170.917
12-10-2025,proj-001,NA,us-central1,51.73,1798.16,0
03-08-2025,proj-035,sku-100,europe-west1,18.34,1043,0
21-11-2025,proj-062,sku-101,us-east4,696.99,196.56,-19.656
29-01-2026,proj-020,sku-101,us-central1,997.26,1007.88,0
23-05-2025,proj-017,sku-127,us-east4,896.62,304.99,0
20-01-2025,proj-024,sku-126,europe-west1,576.04,180.56,0
12-03-2026,proj-049,sku-113,us-east4,917.4,758.6,0
01-06-2025,proj-058,sku-108,europe-west1,5.4,1943.05,0
06-05-2025,proj-020,sku-113,us-east4,975.07,1920.86,0
08-01-2026,proj-048,sku-102,australia-southeast1,490.8,1520.1,0
07-04-2025,proj-033,sku-110,europe-west1,722.92,2065.6,0
23-10-2025,proj-056,sku-125,europe-west1,820.88,1252.06,-125.206
08-02-2026,proj-016,sku-124,europe-west1,718.49,608.62,0
26-06-2025,proj-068,sku-106,asia-south1,535.08,1424.93,0
07-11-2025,proj-043,sku-122,australia-southeast1,476.67,2308.12,0
05-03-2025,proj-076,sku-106,australia-southeast1,838.6,90.33,-18.066
08-09-2025,proj-073,sku-121,australia-southeast1,205.16,2412.15,-482.43
13-04-2025,proj-071,sku-123,australia-southeast1,968,1860.8,0
30-01-2026,proj-042,sku-111,us-east4,710.98,1715.61,0
20-08-2025,proj-072,sku-101,europe-west1,199.59,1534.59,0
10-01-2025,proj-037,NA,us-east4,736.27,644.35,0
09-11-2025,proj-039,sku-125,asia-south1,529.89,2214.36,0
24-03-2025,proj-056,sku-123,us-east4,707.26,2428.65,0
23-01-2025,proj-068,sku-105,europe-west1,767.8,2310.33,0
15-02-2025,proj-042,sku-123,us-east4,87.38,272.04,0
02-05-2026,proj-003,NA,asia-south1,506.15,1841.28,0
05-03-2026,proj-041,sku-130,australia-southeast1,932.02,1391.64,-139.164
20-07-2025,proj-027,sku-122,europe-west1,320.71,1970.84,0
17-12-2025,proj-006,sku-109,us-east4,593.92,880.72,0
08-05-2025,proj-061,sku-118,australia-southeast1,369.29,2392.42,0
29-11-2025,proj-017,sku-100,asia-south1,454.32,781.53,0
31-01-2026,proj-071,sku-124,us-east4,548.65,1844.95,-184.495
18-03-2025,proj-022,sku-126,us-east4,548.97,1259.53,0
28-01-2025,proj-058,sku-108,europe-west1,201.81,1542.22,0
08-09-2025,proj-021,sku-128,australia-southeast1,684.6,289.18,-28.918
31-01-2025,proj-031,sku-115,us-central1,87.96,1527.1,-152.71
25-04-2026,,sku-104,europe-west1,138.91,1408.84,0
28-03-2025,proj-074,sku-101,europe-west1,2.81,1797.32,-359.464
21-02-2026,proj-073,sku-113,us-east4,116.78,719.27,0
13-09-2025,proj-015,sku-108,australia-southeast1,473.22,2080.71,0
02-03-2026,proj-024,sku-109,asia-south1,606.14,2363.19,0
27-11-2025,proj-061,sku-106,us-central1,794.31,2205.05,-220.505
29-03-2025,proj-057,sku-109,europe-west1,106.79,978.39,0
21-07-2025,proj-038,sku-122,australia-southeast1,850.74,1905.52,0
05-05-2025,proj-029,sku-128,europe-west1,746,912.58,0
13-02-2025,proj-042,sku-122,us-central1,408.58,2157.79,-431.558
09-05-2026,proj-042,sku-122,europe-west1,932.94,938.48,0
24-07-2025,proj-072,sku-129,europe-west1,990.93,465.11,-46.511
30-11-2025,proj-025,sku-115,us-central1,205.08,1222.66,0
17-11-2025,proj-002,sku-104,us-east4,379.29,337.73,0
23-02-2026,proj-004,sku-105,australia-southeast1,926.46,1467.31,-146.731
28-02-2025,proj-066,sku-112,australia-southeast1,721.62,1441.42,0
17-03-2025,proj-020,sku-126,us-east4,48.19,1227.03,0
02-04-2026,proj-013,sku-123,europe-west1,781.54,1509.33,-301.866
05-07-2025,proj-014,sku-121,europe-west1,827.96,2438.29,0
18-06-2025,proj-034,sku-107,europe-west1,750.53,958.2,0
17-04-2026,proj-039,sku-123,australia-southeast1,799.56,1056.94,-105.694
17-09-2025,proj-001,sku-120,australia-southeast1,825.15,685.08,0
15-03-2025,proj-049,sku-124,us-east4,186.49,461.14,0
30-04-2026,proj-076,sku-115,europe-west1,235.77,722.98,0
01-10-2025,proj-014,sku-109,us-east4,633.8,531.6,0
19-05-2025,proj-015,sku-108,europe-west1,907.88,1081.18,0
26-03-2026,proj-035,sku-102,asia-south1,316.26,583.29,0
28-07-2025,proj-008,sku-101,us-east4,588.35,1293.38,-258.676
15-02-2025,proj-015,sku-112,australia-southeast1,683.01,715.78,0
01-08-2025,proj-027,sku-108,us-central1,452,1061.7,0
16-06-2025,proj-012,sku-110,asia-south1,713.81,323.16,-32.316
14-02-2026,proj-015,sku-111,us-central1,899.68,409.89,-40.989
21-07-2025,proj-038,sku-100,us-east4,624.14,1535.29,0
09-11-2025,proj-070,sku-104,us-east4,539.83,1413.32,0
24-04-2025,proj-012,sku-120,europe-west1,438.8,428.05,0
29-10-2025,proj-031,sku-100,australia-southeast1,577.53,737.03,0
14-12-2025,proj-047,sku-126,australia-southeast1,355.43,553.71,0
22-06-2025,proj-059,sku-120,us-central1,391.54,1993.64,0
07-11-2025,proj-027,sku-103,europe-west1,531.9,912.03,0
06-06-2025,proj-053,sku-106,europe-west1,66.71,1014.91,0
29-04-2026,proj-067,sku-101,us-central1,229.1,1662.24,0
31-05-2025,proj-064,sku-128,us-east4,542.9,813.87,0
03-04-2026,proj-012,sku-106,us-central1,431.58,944.52,0
26-12-2025,proj-039,sku-113,australia-southeast1,332.88,1994.76,0
30-01-2025,proj-045,sku-114,europe-west1,730.58,1986.33,-198.633
20-11-2025,proj-055,sku-109,us-central1,693.75,1511.43,-151.143
30-12-2025,proj-074,sku-101,us-central1,166.81,1397.45,-279.49
20-06-2025,proj-042,sku-118,australia-southeast1,878.64,452.53,0
28-03-2025,proj-029,sku-121,us-central1,495.47,1182.96,-118.296
16-04-2025,proj-050,sku-109,us-east4,741.49,685.9,0
22-08-2025,proj-010,sku-107,europe-west1,573.19,1824.38,0
06-04-2025,proj-005,sku-101,us-east4,997.69,1569.85,-156.985
04-09-2025,proj-020,sku-103,europe-west1,752.43,944.18,-94.418
27-09-2025,proj-050,sku-107,asia-south1,707.01,1337.74,0
27-05-2025,proj-004,sku-109,us-east4,778.59,1052.69,0
28-04-2025,proj-060,sku-107,australia-southeast1,143.21,366.1,0
14-11-2025,proj-073,sku-103,asia-south1,204.62,1951.93,0
13-05-2026,proj-057,sku-114,australia-southeast1,714.09,2245.63,0
06-11-2025,proj-051,sku-108,us-east4,494.03,2325.87,0
22-02-2026,proj-037,NA,asia-south1,754.66,1972.98,0
30-07-2025,proj-075,sku-108,us-central1,103.01,2054.09,0
21-02-2025,proj-054,sku-130,asia-south1,536.53,139.32,0
12-04-2025,proj-035,sku-112,asia-south1,378.88,1954.73,0
02-03-2025,proj-050,sku-118,australia-southeast1,457.05,758.54,0
22-05-2025,proj-055,sku-128,us-central1,604,344.56,0
10-09-2025,proj-045,sku-118,europe-west1,502.34,1304.75,-130.475
01-03-2026,proj-034,sku-103,europe-west1,539.91,1425.97,0
02-04-2025,proj-055,sku-121,asia-south1,486.41,1212.03,-121.203
05-01-2025,proj-044,sku-107,asia-south1,409.01,1631.96,0
21-01-2025,proj-075,sku-102,australia-southeast1,771.9,1785.55,-178.555
15-06-2025,proj-014,sku-111,us-east4,12.3,342.79,0
30-04-2025,proj-009,sku-126,us-east4,598.48,1542.31,0
17-01-2025,proj-046,sku-128,europe-west1,565.55,136.14,0
25-03-2025,proj-016,sku-106,australia-southeast1,716.21,1121.92,0
13-03-2025,proj-002,sku-101,europe-west1,599.07,250.13,0
11-02-2025,proj-043,sku-120,asia-south1,826.82,1124.04,-112.404
03-04-2026,proj-051,sku-129,us-east4,959.08,438.62,0
14-10-2025,proj-022,sku-112,australia-southeast1,342.59,1836.08,0
14-02-2025,proj-017,sku-110,europe-west1,227.43,2248.95,0
27-02-2025,proj-027,sku-111,us-east4,423.65,423.86,0
02-03-2026,proj-025,sku-126,europe-west1,288,1841.64,0
15-04-2025,proj-039,sku-121,europe-west1,614.99,365.4,-73.08
09-04-2026,proj-068,sku-104,asia-south1,911.86,1084.3,0
07-12-2025,proj-070,sku-118,us-central1,139.2,1563.84,-156.384
29-03-2025,proj-009,sku-121,asia-south1,100.88,1344.32,-134.432
10-04-2026,proj-017,sku-121,asia-south1,256.09,142.89,0
16-01-2025,proj-054,sku-114,australia-southeast1,726.12,906.62,0
26-03-2025,proj-077,sku-100,asia-south1,593,1175.41,0
06-05-2025,proj-029,sku-101,asia-south1,102.3,978.5,0
13-10-2025,proj-038,sku-106,australia-southeast1,918.76,1663.75,0
19-06-2025,proj-058,sku-100,us-central1,790.11,2220.43,0
29-10-2025,proj-062,sku-103,asia-south1,23.12,1669.16,0
24-02-2025,proj-065,sku-107,us-central1,651.4,1474.91,0
14-03-2026,proj-002,sku-114,us-central1,771.27,372.67,-74.534
11-01-2025,proj-051,sku-102,asia-south1,374.5,872.13,0
27-04-2025,proj-067,sku-129,us-central1,69.01,1370.72,0
25-06-2025,proj-045,sku-121,australia-southeast1,77.41,2335.12,0
21-03-2026,proj-028,sku-114,australia-southeast1,104.34,761.96,0
22-08-2025,proj-047,sku-110,us-east4,840.46,844.9,0
08-03-2025,proj-021,sku-112,europe-west1,910.7,1473.9,0
14-05-2025,proj-016,sku-124,asia-south1,122.9,2249.25,0
14-05-2025,proj-022,sku-102,europe-west1,235.98,1358,0
15-05-2026,proj-018,sku-116,australia-southeast1,165.6,436.04,0
23-04-2025,proj-004,sku-107,us-central1,186.4,188.71,0
18-11-2025,proj-029,sku-122,us-central1,837.51,2222.48,0
12-06-2025,proj-080,NA,europe-west1,332.21,1674.86,0
17-01-2026,proj-008,sku-128,australia-southeast1,311.51,551.32,0
28-07-2025,proj-033,sku-104,australia-southeast1,227.47,1811.25,0
16-04-2026,proj-039,sku-126,asia-south1,607.93,1798.94,0
10-01-2025,proj-079,sku-126,us-central1,379.37,1930.31,-386.062
17-03-2025,proj-030,sku-108,australia-southeast1,744.28,2230.44,0
05-10-2025,proj-079,sku-121,us-east4,205.66,380.09,0
03-05-2026,proj-002,sku-109,us-central1,787.81,2391.86,0
13-04-2025,proj-028,sku-126,europe-west1,603.76,2496.31,0
04-05-2025,proj-011,NA,europe-west1,114.36,36.23,-3.623
07-04-2025,proj-039,NA,europe-west1,414.56,228.27,0
27-10-2025,proj-061,sku-121,asia-south1,863.53,1084.89,-108.489
08-04-2025,proj-026,sku-126,us-east4,922.97,86.05,-8.605
30-03-2026,proj-014,sku-118,asia-south1,465.75,1837.25,0
10-09-2025,proj-032,sku-120,us-central1,480.89,1626.83,0
06-07-2025,proj-080,sku-111,us-central1,UNKNOWN,1939.64,0
18-03-2026,proj-036,NA,europe-west1,587.11,2496.04,0
20-04-2025,proj-027,sku-128,europe-west1,32.94,2333.54,-466.708
05-12-2025,proj-049,sku-116,asia-south1,912.76,749.63,0
23-07-2025,proj-080,sku-129,australia-southeast1,248.3,991.17,0
16-07-2025,proj-018,sku-103,us-east4,577.67,1939.92,0
05-06-2025,proj-012,sku-107,us-central1,165.6,970.39,0
31-07-2025,proj-078,sku-106,australia-southeast1,33.98,1746.59,0
12-08-2025,proj-038,NA,europe-west1,311.54,2296.56,0
29-11-2025,proj-052,sku-121,us-central1,780.52,1014.7,0
15-11-2025,proj-077,sku-101,asia-south1,277.66,1401.3,0
18-02-2025,proj-034,sku-116,asia-south1,220.18,2103.65,-210.365
29-03-2025,proj-077,sku-130,australia-southeast1,212.76,1194.18,0
06-07-2025,proj-042,NA,asia-south1,515.22,722.84,0
30-03-2026,proj-008,sku-123,us-central1,975.54,645.43,0
04-01-2026,proj-056,sku-130,us-central1,459.04,179.72,0
14-10-2025,,sku-124,us-central1,557.35,825.91,0
08-04-2025,proj-015,sku-108,us-central1,860.65,1714.65,0
15-07-2025,proj-057,sku-112,us-east4,535.12,147.11,0
23-03-2026,proj-026,sku-118,europe-west1,184.54,685.74,-68.574
02-04-2025,proj-058,sku-111,australia-southeast1,299.67,279.01,0
11-01-2025,proj-042,sku-111,europe-west1,310.01,1011.2,0
26-01-2025,proj-006,sku-109,asia-south1,397.38,233.48,0
03-04-2026,proj-039,sku-113,us-central1,426.85,1865.13,0
18-04-2025,proj-051,sku-111,europe-west1,799.8,2320.06,0
10-04-2025,proj-046,sku-107,europe-west1,349.45,480.84,-96.168
18-03-2026,proj-053,sku-116,asia-south1,468.29,626.45,-62.645
16-07-2025,proj-008,sku-108,asia-south1,625.01,400.4,0
09-02-2026,proj-073,sku-129,asia-south1,377.79,468.58,-46.858
12-01-2026,proj-034,sku-105,europe-west1,836.58,778.92,0
29-01-2025,proj-002,sku-111,us-central1,587.49,702.93,-70.293
18-02-2026,proj-052,sku-107,us-east4,294.12,962.93,0
26-02-2026,proj-040,sku-114,us-east4,714.09,1312.36,-262.472
24-01-2025,proj-057,sku-103,asia-south1,527.69,1818.84,-181.884
27-01-2026,proj-072,sku-124,europe-west1,534.5,2211.22,0
18-11-2025,proj-072,sku-126,us-central1,481.14,1148.45,0
06-03-2026,proj-014,sku-120,europe-west1,497.06,2272.43,0
27-01-2026,proj-057,sku-121,us-east4,765.38,1699.39,0
07-04-2025,proj-053,sku-122,australia-southeast1,103.07,1822.27,-182.227
07-08-2025,proj-010,sku-101,us-east4,334.43,1305.61,0
21-07-2025,proj-009,sku-101,asia-south1,75.6,1308.05,0
17-05-2025,proj-024,sku-123,australia-southeast1,753.27,-100,0
08-12-2025,proj-079,sku-101,europe-west1,272.37,1229.95,0
24-03-2026,proj-034,sku-107,europe-west1,897.44,1147.2,0
28-03-2025,proj-067,NA,europe-west1,526.63,1936.4,0
13-11-2025,proj-034,sku-111,us-east4,800.77,969.21,0
10-04-2026,proj-014,sku-112,europe-west1,978.93,516.85,0
17-04-2026,proj-010,sku-125,australia-southeast1,839.8,338.93,0
28-04-2026,proj-031,sku-111,us-east4,867.01,2198.95,-439.79
05-04-2026,proj-064,sku-100,us-east4,408.04,2157.21,0
11-01-2026,proj-074,sku-126,us-east4,551.77,609.11,0
22-03-2026,proj-001,sku-115,us-central1,253.96,295.52,0
24-04-2025,proj-052,sku-129,us-east4,196.19,2401.15,-240.115
25-08-2025,,sku-118,asia-south1,505.56,1205.05,0
25-07-2025,proj-023,sku-116,asia-south1,595.09,233.45,0
27-02-2025,proj-031,sku-123,asia-south1,339.34,538.28,0
20-01-2025,proj-062,sku-129,us-central1,569.49,1759.4,0
25-01-2025,proj-055,sku-128,europe-west1,887.47,203.3,0
23-03-2026,proj-055,sku-112,us-central1,556.77,1082.67,0
08-05-2026,proj-043,sku-122,australia-southeast1,720.84,1068.96,-213.792
13-04-2025,proj-064,sku-102,us-central1,805.33,1714.2,-342.84
13-01-2026,proj-030,sku-118,australia-southeast1,988.73,498.52,0
11-04-2026,proj-022,sku-118,us-central1,603.24,2459.43,0
11-06-2025,proj-050,sku-108,us-central1,806.87,388.21,0
18-03-2025,proj-030,sku-100,us-central1,962.65,1495.92,0
11-06-2025,proj-062,sku-103,us-central1,944.42,820.26,0
28-03-2025,proj-076,sku-104,us-east4,141.17,332.21,0
22-05-2025,proj-003,NA,asia-south1,406.45,1347.21,0
10-09-2025,proj-011,sku-116,asia-south1,324.06,423.79,0
28-10-2025,proj-013,sku-107,europe-west1,87.02,1699.62,0
31-12-2025,proj-018,sku-106,us-east4,633.28,81.09,0
20-03-2025,proj-008,sku-129,europe-west1,735.93,1275.99,-127.599
03-05-2026,proj-005,sku-111,europe-west1,848.14,547.46,0
31-10-2025,proj-048,sku-111,us-east4,122.86,2374.99,-474.998
01-06-2025,proj-055,sku-127,europe-west1,876.46,1776.33,-355.266
29-01-2025,proj-070,sku-130,europe-west1,642.96,1888.21,-188.821
25-08-2025,proj-061,sku-102,us-east4,703.98,1763.38,-352.676
02-03-2026,proj-006,sku-130,us-central1,910.63,1664.74,0
14-06-2025,proj-046,sku-116,australia-southeast1,624.8,345.13,0
01-01-2025,proj-053,sku-124,australia-southeast1,335.93,2493.57,0
07-08-2025,proj-036,sku-107,europe-west1,825.12,1643.44,0
08-03-2025,proj-054,sku-100,us-central1,363.12,2243.45,0
18-04-2026,proj-043,sku-123,us-east4,34.32,1259.52,0
18-05-2025,proj-074,sku-100,europe-west1,830.67,714.93,0
11-03-2026,proj-076,sku-127,asia-south1,345.26,1093.08,0
16-06-2025,proj-045,sku-102,us-east4,773.86,997.9,0
23-06-2025,proj-037,sku-112,australia-southeast1,362.82,39.91,0
25-12-2025,proj-068,sku-107,us-east4,861.08,1687.35,0
10-06-2025,proj-061,sku-114,asia-south1,219.59,1844.12,0
21-12-2025,proj-033,sku-103,europe-west1,974.55,102.29,-10.229
21-03-2026,proj-028,sku-115,europe-west1,779.78,614.87,0
31-05-2025,proj-064,sku-125,europe-west1,114.33,1661.09,0
10-11-2025,proj-076,sku-108,us-central1,565.82,804.74,0
03-04-2026,proj-057,sku-105,asia-south1,985.37,2334.63,0
25-09-2025,proj-046,sku-108,us-east4,471.12,281.5,-28.15
24-11-2025,proj-048,sku-124,us-central1,182.19,2320.22,-232.022
20-02-2026,proj-046,sku-115,us-east4,484.83,2284.9,0
19-05-2025,proj-019,sku-100,australia-southeast1,512.51,2389.41,-238.941
19-09-2025,proj-056,sku-125,us-east4,741.71,193.08,0
06-04-2025,proj-077,sku-104,asia-south1,698.88,681.01,0
06-12-2025,proj-001,sku-118,australia-southeast1,402.61,628.31,-125.662
16-06-2025,proj-041,sku-124,us-east4,218.1,2213.24,0
15-02-2025,proj-040,sku-114,australia-southeast1,645.09,2017.94,-201.794
25-06-2025,proj-042,sku-110,us-east4,421.76,397.25,0
27-02-2026,proj-058,sku-128,europe-west1,132.36,353.7,-35.37
16-04-2026,proj-042,sku-107,us-central1,900.58,1185.33,0
13-07-2025,proj-049,NA,australia-southeast1,691.25,433.36,0
11-12-2025,proj-025,NA,us-central1,683.22,1189.76,-118.976
06-12-2025,proj-025,sku-111,asia-south1,822.6,2111.74,0
13-11-2025,proj-048,sku-116,us-east4,529.71,1249.79,-124.979
27-09-2025,proj-015,sku-123,australia-southeast1,815.07,1811.12,0
14-04-2025,proj-053,sku-118,us-east4,498.14,625.19,0
11-03-2025,proj-024,sku-106,us-east4,67.27,664.48,0
14-06-2025,proj-069,sku-123,asia-south1,405.31,1484.46,0
11-05-2026,proj-047,sku-126,europe-west1,497.52,2131.08,0
22-01-2025,proj-025,sku-100,us-central1,720.23,1327.78,0
28-03-2026,proj-037,sku-108,australia-southeast1,106.67,495.71,-99.142
20-09-2025,proj-005,sku-107,us-central1,140.1,544.59,-108.918
19-11-2025,proj-050,sku-129,us-central1,263.76,1542.54,-308.508
16-04-2025,proj-054,sku-107,us-central1,266.57,258.49,-25.849
19-05-2025,proj-058,sku-103,us-central1,732.21,163.7,0
04-02-2026,proj-053,sku-113,australia-southeast1,250.81,256.99,-51.398
20-05-2025,proj-026,sku-101,us-central1,633.13,980.87,0
01-04-2025,proj-020,sku-105,australia-southeast1,494.32,885.93,0
23-05-2025,proj-029,sku-103,us-east4,573.34,5.38,0
23-06-2025,proj-044,sku-100,europe-west1,838.12,404.19,0
27-01-2025,proj-001,sku-115,asia-south1,404.44,868.79,-173.758
05-09-2025,proj-067,sku-129,asia-south1,770.93,1074.91,-107.491
10-08-2025,proj-007,sku-118,europe-west1,422.09,1005.75,0
27-04-2025,proj-034,sku-105,us-east4,353.94,799.05,0
22-02-2026,proj-078,sku-128,us-east4,958.63,2029.81,-202.981
30-10-2025,proj-024,sku-102,australia-southeast1,184.45,1040.06,-208.012
17-12-2025,,sku-115,europe-west1,90.43,1611.19,0
09-03-2026,proj-052,sku-110,us-east4,771.01,2081.24,-208.124
21-09-2025,proj-018,sku-102,australia-southeast1,68.34,2134.3,0
02-05-2026,proj-060,sku-102,asia-south1,837.1,2142.54,0
27-02-2026,proj-055,sku-106,europe-west1,437.25,1236.62,0
26-03-2025,proj-024,sku-109,us-central1,915.52,1653.31,-165.331
27-09-2025,proj-026,sku-101,australia-southeast1,721.56,786.68,0
21-04-2025,proj-061,sku-112,australia-southeast1,610.44,2154.61,-430.922
30-10-2025,proj-062,sku-113,asia-south1,949.31,533.28,-106.656
10-07-2025,proj-072,sku-112,us-east4,396.71,1969.26,0
12-02-2026,proj-026,sku-118,us-east4,954.09,1174.47,0
06-04-2026,proj-022,sku-127,australia-southeast1,135.09,746.97,0
29-08-2025,proj-008,sku-103,us-east4,483.81,949.15,-189.83
22-10-2025,proj-009,sku-110,us-east4,269.98,1470.68,0
25-09-2025,proj-019,sku-124,europe-west1,539.89,2324.96,0
21-12-2025,proj-058,sku-129,us-east4,162.1,243.87,0
24-08-2025,proj-020,sku-111,asia-south1,841.55,2298.69,-459.738
28-02-2026,proj-008,sku-115,asia-south1,846.42,2039.27,-203.927
15-08-2025,proj-029,sku-129,australia-southeast1,955.24,1468.31,0
24-03-2026,proj-079,sku-103,europe-west1,154.76,325.88,0
13-12-2025,proj-025,sku-104,us-central1,623.37,2031.14,0
30-03-2025,proj-045,sku-128,asia-south1,474.29,1726.58,-345.316
23-06-2025,proj-071,NA,asia-south1,344.45,1243.3,0
03-11-2025,proj-079,sku-129,europe-west1,351.61,2214.67,-221.467
09-05-2026,proj-029,sku-101,us-central1,412.85,1661.14,-166.114
10-05-2026,proj-065,sku-121,asia-south1,704.96,721.59,-72.159
30-08-2025,proj-018,sku-109,australia-southeast1,598.33,109.06,0
29-04-2025,proj-044,sku-124,asia-south1,459.74,1898.34,0
